pt_nome,pt_enderec,longitude,latitude
"R. TONELERO , 618",TONELERO/ R CAPITAO ALCEU VIEIRA,-46.7047179903641,-23.53356171923463
"R. DR. JOSÉ PEREIRA GOMES , 840",,-46.37885279323881,-23.49232656788344
"R. TEIXEIRA LEITE , 424",DO LAVAPES/ R BARAO DE IGUAPE,-46.62957846012231,-23.558839848038374
"R. VERBO DIVINO , 713",ANDRE PINHEIRO/ R DONA EPONINA AFONSECA,-46.70307563441342,-23.6346100017005
"AV. QUEIROZ FILHO , 1560",AV JOSE CESAR DE OLIVEIRA/ R RINALDO RIVETTI,-46.73217325565329,-23.54306275477219
"R. JOÃO BODIM , 120",AV NORDESTINA/ R SAMUEL CHAVES RIBEIRO,-46.41830119861169,-23.534540475616552
"AV. SEN. TEOTÔNIO VILELA , 2289",JOAO DOS SANTOS ARAUJO/ ACESSO A AV PRESIDENTE JOAO GOULART,-46.69808645231881,-23.720841173940016
"AV. JOÃO CARLOS DA SILVA BORGES , 111",JOAQUIM DOS REIS/ R CESAR LADEIRA,-46.711992755144884,-23.64459206012897
"R. SARAPUÍ , 277",JOAO ANTONIO DE OLIVEIRA,-46.60193418538908,-23.56623292403635
"R. DR. JESUÍNO MACIEL , 125",GIL EANES/ R COMENDADOR EDUARDO SACCAB,-46.67804033886018,-23.61457988314509
"ROD. RAPOSO TAVARES , 0",BENJAMIM MANSUR/ R DOMINGOS BARBIERI,-46.72247239537669,-23.576788866901552
"R. VOLUNTÁRIOS DA PÁTRIA , 4075",STA RITA DE CASSIA/ R DR. LUIS LUSTOSA DA SILVA,-46.629409072927935,-23.485334680448155
"R. RUBEM SOUTO DE ARAÚJO , 285",LAGE DE MURIAE/ R GICELDA COTTIFRITZ POLETTI,-46.70337067311653,-23.73669022184595
"AV. YERVANT KISSAJIKIAN , 813",AMARO DA ROCHA/ R LUIS DA GAMA ROSA,-46.67155868227268,-23.669316965558227
"R. DA SAFRA , 574",TR CASCA PRECIOSA/ R DOCE LIMA,-46.78317236829886,-23.670434428234486
"R. ARCÁDIA PAULISTANA , 148",VEL UM/ R TOLEDO CASTELANOS,-46.47164974650892,-23.565187289692588
"R. PROF. ANTÔNIO DE CASTRO LOPES , 443",CERRO DE MATEUS SIMOES/ R JOAO ANTONIO ANDRADE,-46.47819170457327,-23.50241215079577
"AV. OSVALDO VALLE CORDEIRO , 389",PC MANOEL BONFIM FERNANDES/ R HENRIQUE RODRIGUES PERES,-46.492057924630394,-23.55643118162641
"R. GEOLÂNDIA , 565",ALVES PORTO / R. EURICO SODRE,-46.582283647382994,-23.48876681517513
"AV. GUARAPIRANGA , 2505",Parque Guarapiranga,-46.73471812635496,-23.674628234258734
"R. FRANCISCO FETT , 360",PROFESSOR RUI VIANA BRAGA/ R ANTONIO FONTOURA XAVIER,-46.54552661629805,-23.59109109566576
"AV. VER. JOÃO DE LUCA , 1650",SANTA MATILDE/ R GUILHERME GAMA,-46.66510653362875,-23.657301930035374
"R. VERGUEIRO , 8120",REGINO ARAGAO/ R VERGUEIRO,-46.60693647907684,-23.613080990106315
"R. SILVEIRÂNIA , 0",UA PAULINHO CABRAL/RUA BAMBURRAL,-46.76106478547619,-23.409040842547952
"AV. SAPOPEMBA , 10828",DOUTOR EDGARD PINTO CESAR/ AV CUSTODIO DE SA E FARIA,-46.50414415144998,-23.61354822854805
"R. BRAÇO DO NORTE , 0",UA ENCRUZILHADA DO SUL,-46.70864564174963,-23.461574370001074
"AV. DEP. EMÍLIO CARLOS , 521",DOUTOR JOAO B LIPORONI/ R JOSE KILEBER/RUA PAULO VICENTE VIDIGAL DE AZEVEDO,-46.674926538702536,-23.50009665306437
"R. JOSÉ BARROS MAGALDI , 1013",JEAN DE BRIENNE (OPOSTO),-46.7381450555047,-23.6669632367855
"R. DR. EDGARD THEOTONIO SANTANA , 351",,-46.67604465680914,-23.516260685020214
"AV. PROF. JOSÉ MARIA ALKIMIN , 1198",GUIDO OREGGIA/ PC ZARY DE OLIVEIRA COSTA,-46.75226864030152,-23.58271393299387
"R. ÍTALA , 51",AV   CONCEICAO,-46.611033947257965,-23.499775789429112
"AV. MAZZEI , 1475",,-46.59814474108597,-23.47005369940144
"R. LUÍS ALBERTO CALDAS DE OLIVEIRA , 72",JOSE GOES/ R LUIS ALBERTO CALDAS DE OLIVEIRA,-46.79113214632592,-23.730390512341586
"R. JOSÉ JERAISSATI , 142",IGUARA/ R TAMIRIM,-46.561021814935906,-23.593557063803864
"AV. ERNESTO SOUZA CRUZ , 506",NOVE/ R CANCAO AGALOPADA,-46.462081590347516,-23.523854259859423
"R. QUATRO (R TERRA BRASILEIRA) , 0",OLHOS MANSOS/ R TANTAS PALAVRAS,-46.470313665451634,-23.522995221736412
"AV. ÁGUIA DE HAIA , 1772",GUARAXAIM,-46.474056712330615,-23.530390218073077
"R. CORDÃO DE SÃO FRANCISCO , 525",EST DA BIACICA/ R SERRA DO GRAO MONGOL,-46.406536043516816,-23.493896448383456
"AV. LUÍS DUMONT VILARES , 1543",PE. JOSE REBOUCAS/ R SEM NOME,-46.6103369092457,-23.48936974682384
"R. GUILHERME VALENTE , 324",ua Aparecido Sampaio,-46.736246020539284,-23.663115214317497
"TERM. VILA CARRÃO , 0",EVANGELINA DE ASSIS/ AV DEZENOVE DE JANEIRO,-46.523333263601465,-23.55809909295835
"ESTR. DE PIRAPORA , 241",,-46.80866726868877,-23.437702938379346
"R. SALVADOR DALI , 185",UA ENG. CAIO DIAS BATISTA - SENTIDO CENTRO,-46.65557296053008,-23.709430061117235
"R. USHIKICHI KAMIYA , 1353",UA PORFIRIO VERA CRUZ/RUA ANTONIO QUINTILIANO,-46.58400553032478,-23.438561620026174
"AV. JABAQUARA , 2223",PROFESSOR APRIGIO GONZAGA/ R IBITURUNA,-46.64050497870815,-23.62388693112956
"AV. SAPOPEMBA , 0",CARMEM TORTOLA/ R MANUEL CHAVES,-46.45826270699544,-23.62066544916721
"ESTR. DE MOGI DAS CRUZES , 1620",JOAQUIM ALVES DINIS/ R TOMÁS CARTACHO,-46.48636580172785,-23.515388137415925
"R. RECANTO DOS HUMILDES , 0",,-46.751075739023285,-23.41405791678713
"R. VALENTE DE NOVAIS , 278",PROFESSOR ZEFERINO FERRAZ/ R VIGIA DA ENCRUZILHADA,-46.39547094117655,-23.50090151063621
"R. DA CONSOLAÇÃO , 328",AV SAO LUIS,-46.6444835579736,-23.547599794899806
"AV. FURTADO DE MENDONCA , 719",VASCO COUTINHO/ R GABRIEL RODRIGUES,-46.47084079465505,-23.599582353013467
"R. CANTAGALO , 1368",MONTE SERRAT/ R MARIA ESTER MARCONATO,-46.561078638344405,-23.544638982599768
"R. LUÍS PINTO , 460",ENGENHEIRO PEGADO/ R ROGERIO GIORGI,-46.535049375911996,-23.55130505433885
"AV. ÁGUIA DE HAIA , 2350",SONHO GAÚCHO / R SETE,-46.47522171452889,-23.525117203651853
"TERM. VARGINHA , 0",AV PAULO GUILGUER REIMBERG/ R RUBEN DARIO,-46.71664212022496,-23.767255317715012
"R. AGENOR KLAUSSNER , 47",UA GONZALO BERCEO,-46.687101984938145,-23.771745238033482
"R. TEODORO SAMPAIO , 1881",FRADIQUE COUTINHO/ R MOURATO COELHO,-46.6871160559867,-23.563227788053155
"PÇA. ITUZAINGO , 10",DEMÉTRIO RIBEIRO,-46.57258879524864,-23.55281196951297
"AV. PRIMAVERA DE CAIENA , 102",PIABA/ R VATAPA,-46.51119324074863,-23.61263521064545
"TERM. PARQUE DOM PEDRO II - PLAT 01 , 0",,-46.63028440417757,-23.547764827796197
"R. ARAGUARI , 753",AV PAVAO/ AV SANTO AMARO,-46.67423323121036,-23.60248785079755
"R. EZEQUIEL FREIRE , 0",EZEQUIEL FREIRE/ AV CRUZEIRO DO SUL,-46.62387908265032,-23.502586765955186
"R. PAULO ARENTINO , 0",HENRIQUE SALVATORI (OPOSTO) / R.   GIOVANNI CERESINI (OPOSTO),-46.7345477257508,-23.436973138542232
"AV. JOÃO CARLOS DA SILVA BORGES , 1164",PÇA DOUTOR EDMUNDO ZENHAR CORONEL ADRIANO MACHADO/ AV PROFESSOR ALCEU MAYNARD ARAUJO,-46.71205669599804,-23.635276031986212
"R. JOAQUIM AFONSO DE SOUZA , 806",NELIO FACHADA DE PAIVA/ TV FRANCISCO CESARIO DOS SANTOS,-46.664636396404326,-23.48496458796886
"AV. NOVA INDEPENDÊNCIA , 931",UA IGARAPIUNA / RUA KANSAS,-46.68882931649169,-23.600506877348266
"R. JOAQUIM MARRA , 1465",DOM JOAO MARIA OGNO/ R DOUTOR ULISSES COUTINHO,-46.518635164531965,-23.538036070648538
"ESTR. DA BARRAGEM , 6260",DIVINO DAS LARANJEIRAS/ R DO TANGARA,-46.66058019476082,-23.869850326301552
"R. BR. DO SERRO LARGO , 197",ALFREDO VAZ MEDEIROS/ R PEDRO NICOLAU BERNARDO,-46.56993076608647,-23.55287097577802
"AV. ULTRAMARINO , 0",LACERDA MARQUES/ AV DIREITOS HUMANOS,-46.63920612845218,-23.47518560681393
"AV. CARLOS LIVIERO , 937",UA CLAUDIO FERREIRA MANOEL,-46.59576849282154,-23.64674507068852
"AV. SAPOPEMBA , 13600",AV. ADÉLIA CHOHFI,-46.47724087731577,-23.612457344865952
"R. FEITIÇO DA VILA , 818",PAS CINCO/ R BORABORA,-46.79894566525674,-23.686971506443246
"AV. DR. BERNARDINO BRITO F.DE CARVALHO , 2006",UA UMBERTO GORGATI /RUA ALDO MORO,-46.50804006567035,-23.544811106736013
"R. GERALDO FRAGA DE OLIVEIRA , 376",JOAO BRITO DE ARAUJO/ R MANOEL BARREIRO,-46.738471973665646,-23.653206185101475
"R. CRIÚVA , 1266",CHÁ DOS JESUITAS/ R MANDARAVE,-46.43247031582384,-23.524282392542702
"AV. FRANCISCO RODRIGUES , 536",BELFORT MATOS/ R PASCOAL DELGADO,-46.579990579830465,-23.47090475453224
"R. ITINGUÇU , 709",IRMA/ R PIQUINHU,-46.50826402723268,-23.524277072037243
"ESTR. DE ITAPECERICA , 9950",AV ANDORINHA DOS BEIRAIS,-46.794231523797464,-23.67772048013406
"TERM. CAMPO LIMPO , 0",CAMPINA GRANDE/ AV VITOR GABRIEL,-46.77300106187067,-23.63128620603588
"R. FRANCESCO USPER , 0",Giovanni Perotti,-46.49718905883452,-23.606058240078692
"TERM. A. E. CARVALHO , 0",AV DO IMPERADOR/ TR VITORIA SILVA SANTOS,-46.47597171001085,-23.51813318809934
"R. VITÓRIO GUI , 12",ESTAMPA ESPORTIVA/ R MARIANA BRANT,-46.66437173878357,-23.679738976465174
"R. MIGUEL YUNES , 743",UA ZACARIAS D'ACA,-46.684767042956544,-23.693147069594
"R. FREDERICO RENÉ DE JAEGHER , 1698",AGOSTINHO TEIXEIRA DE LIMA/ R JOSE SOLANA,-46.7127576015069,-23.725726234322114
"R. ITALINA , 304",SAO FRANCISCO DO PIAUI/ TR JOSE ZACHARIAS DE JESUS,-46.45092951336135,-23.54112134100836
"AV. GEN. MAC ARTHUR , 1620",JACOB ROGANTI/ R CECILIO JOSE CARNEIRO,-46.75566549061814,-23.55333480778197
"AV. DO ORATÓRIO , 4800",SOLAR DOS PINHEIROS/ R JOAO BATISTA FERNANDES,-46.52867244142403,-23.60310215447023
"AV. IPÊ ROXO , 263",MANUEL DA CRUZ SANTIAGO/ R MORRO DA CAPOABA,-46.40090399941688,-23.50707249912369
"AV. STO. AMARO , 0",LATERAL TUNEL TAKEHARU AKAGAWA B/C,-46.670781089562766,-23.585237812641697
"R. BSA. PORTO CARREIRO , 76",UA ANHANGUERA / AVENIDA RUDGE,-46.653356473645744,-23.51967872716973
"R. COM. ELIAS ZARZUR , 88","OP. 88 (nº 62-op, antiga ''Catedral da Bênção'')",-46.702102737162285,-23.651361044424767
"AV. NAGIB FARAH MALUF , 1372",FRANCISCO BOLLINI/ R DIEGO DE FIGUEROA,-46.43381335475046,-23.542232420319053
"R. ATALIBA VIEIRA , 331",CANAPOLIS/ R OLEGARIO PIEDADE,-46.58046664218653,-23.493248836463383
"AV. DO CURSINO , 2238",MACAIM/ R BENTO DE FARIA,-46.62101170794414,-23.62164797194821
"R. MIGUEL PEREIRA LANDIM , 781",BOAVENTURA PEREIRA/ R ISAC FRANCISCO PIMENTA,-46.7591681617758,-23.491123495365358
"AV. ARQ. VILANOVA ARTIGAS , 1071",FELICE TOSI/ R ESQUIVEL NAVARRO,-46.50350312920398,-23.60596321773532
"R. SENA MADUREIRA , 450",MARSELHESA/ R CORONEL LISBOA,-46.64072579742457,-23.59363588060197
"R. DO ORATÓRIO , 1799",SEBASTIAO PRETO/ R ISABEL DIAS,-46.58791302687269,-23.566763957287197
"R. CDE. DE SILVA MONTEIRO , 28",JOSE GOES/ R SAO PAULO,-46.78735309499889,-23.728110497268208
"R. DA COOPERAÇÃO , 0",ILHA DA JUVENTUDE/ R JOAO AMADO COUTINHO,-46.71269960415646,-23.445679257100448
"PÇA. DIA DO SENHOR , 50",AV BRIGADEIRO LUIS ANTONIO/ R BENTO DE ANDRADE,-46.66398699814517,-23.58101380644761
"R. JOÃO PINTO DE OLIVEIRA , 156",,-46.69116351073121,-23.461670407736438
"R. SUZANA , 223",BETUME/ R GAMA BARROS,-46.56012879655958,-23.591505062496637
"R. ANTÔNIO THADEO , 309",,-46.40605009419897,-23.541855545168143
"TERM. METRÔ ITAQUERA PL. B , 0",,-46.47187271180814,-23.54257024919813
"AV. CANGAIBA , 3088",AV VINTE E QUATRO DE FEVEREIRO/ R ANTONIETA BORGES ALVES,-46.5263301647414,-23.50613199919627
"R. PROF. HASEGAWA , 1797",BAR DO PASSARINHO,-46.429138354627064,-23.572276498035112
"AV. ELÍSIO TEIXEIRA LEITE , 960",MARCELINO SIMOES/ R JUAN ARFE,-46.699848673549575,-23.485152534627943
"R. FLORESTA AZUL , 539",PARELHAS/ R SERRA PRETA,-46.50670996391678,-23.499687033991666
"AV. SEN. VITORINO FREIRE , 602",PROFESSOR FREITAS JULIAO/ R CAPITAO JOHN CORDEIRO E SILVA,-46.63511941869872,-23.68862605878527
"R. NSA. SRA. DAS MERCÊS , 387",TRES/ R TENENTE PAULO ALVES,-46.608435538666846,-23.62098299964314
"TERM. PINHEIROS - PL 3 , 0",,-46.70203118228344,-23.566152809883466
"AV. FERNANDO ABASCAL , 100",CESARE MARTINENGO/ R ALVARO ABRANCHES,-46.684027003776436,-23.77500923564143
"AV. FRANCISCO XAVIER DE SALES , 71",JOSE GASPAR SANCHES/ R MIGUEL CORREIA DE SANDE,-46.74912415857241,-23.67006728688041
"AV. CIRCULAR , 116",A/ R B,-46.77717988730405,-23.595673037727607
"AV. ENG. CAETANO ALVARES , 605",AMADEU DANIELI FILHO/R.SEBASTIÃO AMORIM,-46.67097756218094,-23.508173672964286
"ESTR. ENG. MARSILAC , 4995",ADAO GUERRA/ R BENEDITO SCHUNCK,-46.74180300868171,-23.880376456753
"R. LILIENTAL , 418",TEN. MARIO BARBEDO/ PC CMTE. EDUARDO DE OLIVEIRA,-46.56449145600074,-23.477608821873485
"R. JOAQUIM AFONSO DE SOUZA , 1140",AV LASAR SEGALL/ R TEODURETO DE CAMARGO,-46.662630369476545,-23.48272258150632
"AV. LOURENÇO CABREIRA , 793",PRAÇA JOÃO BEIÇOLA,-46.69041633567702,-23.71499913516956
"R. ALFONSINA STORNI , 27",DOMINGOS FAUSTINO SARMIENTO/ R EDWARD BELLAMY,-46.710053808363845,-23.744547258105005
"TERM. PINHEIROS - PL 3 , 0",,-46.70202318203741,-23.56612380979497
"R. RIO GRANDE , 799",PEDRO MORGANTI/ R PROFESSOR FRONTINO GUIMARAES,-46.64096478560786,-23.591214876030715
"AV. CARLOS ALBERTO BASTOS MACHADO , 149",MARCO AURELIO MARLIANI/ R UM,-46.69311405333413,-23.77428126066445
"R. ENG. MANUEL OSORIO , 34",DOUTOR JOSE GUILHERME EIRAS/ R EVA PERICO RACHID,-46.43807233094381,-23.49683331535956
"R. DR. MIGUEL DE CAMPOS JÚNIOR , 0",UM/ R DO GRAMADO,-46.76718380643359,-23.91114847933937
"AV. CEL. SEZEFREDO FAGUNDES , 20994",UA FRANCISCO ALVARES/RUA PATRINI,-46.57714037513138,-23.400797503718945
"R. PENÉLOPE , 60",DOS CICLOPES/ R CEDALION,-46.6894028866636,-23.76217922583724
"AV. JAÇANÃ , 444",DIOMAR DE MELO TORQUATO/ TR PASTORES DE VIRGILIO,-46.58871064713582,-23.46673871352309
"PÇA. AUGUSTA VITÓRIA , 0",AVENIDA EDGARD RUZZANT/AVENIDA ANTENOR NAVARRO,-46.57354455547128,-23.48440382160744
"ESTR. DE POA , 1500",VIEIRA SARMENTO/ R BARTOLOMEU GATO,-46.39809803121229,-23.550503598401843
"R. DO MANIFESTO , 915",SARGENTO MOR JOAO DE SOUZA/ R DOM JOSE ALARCON,-46.60152625437725,-23.581338950110393
"ESTR. DA CACHOEIRA , 701",TR ANTONIO VALERIANO/ R NELSON DE LIMA PIAUHY DOURADO,-46.58411751908852,-23.433963602092717
"R. JAGUARIBARA , 98",,-46.73561014953503,-23.67611324012827
"AV. CAITITU , 209",CABO JOEL LEITE/ R TUBUNA,-46.47069968781689,-23.53456124040887
"R. EDUARDO COSTA , 190",,-46.697287501690504,-23.448329312974487
"M05 CAMPO BELO - EUCALIPTOS , 0",,-46.66891924623458,-23.60987985217752
"R. JORGE OZI , 73",OSMAN LINS/ R JOAO ALPHONSUS,-46.76296903262769,-23.63733720332103
"R. CIRILO CORREIA , 36",DANIEL CERRI / R. ELIAS GALVÃO,-46.69984851387245,-23.44670929652522
"R. COLÔMBIA , 0",PC ANTONIO NOGUEIRA/ R HONDURAS,-46.670459966942396,-23.56770278084057
"R. PORFÍRIO DE GAZA , 360",UA MISSÃO DOS MARES VERDES,-46.70426703880922,-23.767041280129533
"AV. FELIPPO STURBA , 801",HERCULANO JOSE DOS SANTOS/ R VICENTE JOSE DOS SANTOS,-46.79000513973578,-23.439076001916824
"R. ARTUR PEREIRA , 35",FABRICA,-46.43089843809364,-23.618030574882173
"R. IOSOSUKE OKAUE , 81",EDMUNDO ABREU/ AV JACU PESSEGO,-46.44701052502376,-23.572804416505136
"R. CURUPIREIRA , 60",MOCAMBOS/ R PALMEIRA BACABA,-46.51667931685274,-23.614986201692954
"R. D. MACÁRIO , 228",UA NICOLA BORALLI,-46.61083654443589,-23.615975985922752
"AV. DIÓGENES RIBEIRO DE LIMA , 481",ENDE/ R DONA ELISA MORAES MENDES,-46.70672912131783,-23.55149977182181
"R. ARRAIAL DE SANTA BÁRBARA , 745",PEDRO MACIEL,-46.46955363042879,-23.505729194479102
"AV. PE. JOSÉ MARIA , 0",PLATAFORMA EXTERNA DO TERMINAL SANTO AMARO,-46.71011780363117,-23.653985081628946
"AV. MORUMBI , 3599",JOAO DI PIETRO/ R DOUTOR BRUNO RANGEL PESTANA,-46.708914432321215,-23.59737590986132
"R. BARCELONA , 1045",AV PRESIDENTE ALTINO/ PC GENERAL PORTO CARREIRO,-46.75063041013966,-23.546001773105665
"AV. CAITITU , 383",TUBUNA/ R CARANCHO,-46.46942567445446,-23.53365424451696
"R. PROF. ORLANDO ALVARENGA GAUDIO , 80",CONDOMINIO VILAGIO DI FIORI,-46.76910013875784,-23.64902827959289
"AV. YERVANT KISSAJIKIAN , 0",AV JOAO BATISTA DI VITORIANO/ TR PAULO KATAE,-46.672657684590035,-23.668950969265534
"R. ENCRUZILHADA DO SUL , 48",PORTO NACIONAL/ R FATIMA DO SUL,-46.7045056123471,-23.46198338137977
"R. CUSTÓDIO PAIVA , 58",UA DIAS BARBOSA,-46.40255509029169,-23.563279603266288
"TERM. CAMPO LIMPO , 0",CAMPINA GRANDE/ AV VITOR GABRIEL,-46.77366006270939,-23.63069020509652
"R. FRANCISCO OLANDIM , 405",ZINA AITA/ R ANNY,-46.5866572517545,-23.62096204959568
"AV. CANGAIBA , 2673",ANTONIO AUGUSTO PORTUGAL/ R DOUTOR FROTA PESSOA,-46.53027320216183,-23.50595398964633
"R. FRANCISCO LEITE ESQUERDO , 0",DOMINGOS RODRIGUES LEAL/ R EDVARD CARMILO,-46.75528473774091,-23.59565499483023
"R. MIN. FERREIRA ALVES , 458",AV POMPEIA/ R COTOXO,-46.68479081813885,-23.53024671183105
"R. BENTO BRANCO DE ANDRADE FILHO , 379",AV DOUTOR MARIO VILAS BOAS RODRIGUES/ R PADRE IBRAHIM,-46.72279384584536,-23.648256109872808
"R. DANIEL CERRI , 14",SEM NOME,-46.69185345268453,-23.446150313532925
"AV. CACHOEIRA MORENA , 352",ARROIO FRAGATA/ R ARROIO FAGUNDES,-46.40416511566293,-23.570793610590183
"R. PE. JOSÉ VIEIRA DE MATOS , 390",PADRE ANDRE FRAZAO/ R PADRE CLAUDIO GOMES,-46.479415788684996,-23.546311221675612
"R. RUI AMARAL LEMOS , 0",MANOEL DIAS AMARO/ R BORIS ALEXANDRE,-46.765655649676894,-23.568205884856766
"ESTR. ANTIGA DO MAR , 649",UA SÃO PEDRO DO SUL / TV FLUORITA,-46.64195429803035,-23.6700500047647
"R. FRANCISCO XAVIER DE ABREU , 414",HERMOGENES LIMA/ R DOMINGOS MARQUES,-46.73935494152176,-23.64702516436407
"AV. PAULA FERREIRA , 2427",RIO VERDE/ R ARMANDO CARDOSO DE MELO,-46.715960822924345,-23.490825548746372
"R. CEL. JOSÉ VENÂNCIO DIAS , 855",,-46.76336914632896,-23.48103840964933
"AV. VALENTIM GENTIL , 351",PROFESSOR GUILHERME MILLWARD/ AV MAGALHAES DE CASTRO,-46.70686419809294,-23.563241806274835
"R. GIUSEPPE PIERMARINI , 109",UA SEBASTIANO DEL PIOMBO,-46.70152381108946,-23.74930523908535
"AV. GUAPIRA , 721",TV DOIS (V. GUSTAVO-TUC)/ R PIXIBAS/RUA MIN.KELLI,-46.59774575796934,-23.47725372961806
"R. FERDINANDO RUTINI , 492",,-46.72073788137468,-23.49567457536305
"R. DO IMPERADOR , 1450",CASSIO DE ALMEIDA/ R CACHOEIRA DO ARARI,-46.59704584550593,-23.50635483453473
"AV. MANOEL PEDRO PIMENTEL , 200",ua Anterior: Av. Franz Voegeli / Rua Posterior: Av. Antônio de Sousa Noschese,-46.76115142475185,-23.535193727372107
"R. INÁCIO COUTO , 717",UA BOAVENTURA FURTADO DE MORAES,-46.770301914727675,-23.72200043134361
"AV. MERCEDES , 584",GUARARAPES/ R BRIGADEIRO GAVIAO PEIXOTO,-46.71376400635132,-23.525390693449765
"R. DR. MELO NOGUEIRA , 60",AV BRAZ LEME/ R PRF. SERPA LOPES,-46.65312243341259,-23.513829717728246
"AV. GEN. MAC ARTHUR , 295",ARAICAS/ R JOSE PEREIRA DE CARVALHO,-46.7486384477124,-23.554743809295694
"ESTR. ENG. MARSILAC , 8581",UA CATARINA GUILGER REIMBERG,-46.741525030346715,-23.88156045552487
"R. FASCINAÇÃO , 0",NOBREZA/ R SAL DA TERRA,-46.42791931623301,-23.553752468759665
"R. SABBADO D'ÂNGELO , 0",TOBIAS LELLIO/ R ANTONIO GANDINI,-46.446810476319676,-23.542119361413558
"AC. ACESSO , 0",,-46.47236571677593,-23.542784247351165
"AV. MARIA LUIZA AMERICANO , 1138",ua Estevão Dias Vergara,-46.47943782752984,-23.569612261614232
"AV. STO. AMARO , 6161",ANTONIO DAS CHAGAS/ R DA PAZ,-46.69443057876506,-23.63453897435172
"R. BRAGANCA PAULISTA , 0",ARARAI/ R CASTRO VERDE,-46.71960276992369,-23.63936906933557
"R. HENRIQUE MUZZIO , 21",UM/ R HENRIQUE MUZZIO,-46.681481067582254,-23.78180824230327
"R. EL REY , 376",LUA CHEIA/ R EQUATORIAL,-46.47289966910937,-23.510525188277906
"R. BR. DO MELGAÇO , 360",BARAO DE CAMPOS GERAIS/ AV DUQUESA DE GOIAS,-46.70600549215802,-23.60969893952176
"AV. S. MIGUEL , 5848",ALEXANDRE PETTA/ R PROFESSOR ANTONIO DE CASTRO LOPES,-46.47721970251219,-23.506583162363324
"AV. MONTE CELESTE , 0",,-46.67575951915517,-23.49341761545687
"R. DR. JOSÉ PEREIRA GOMES , 468",MANUEL LEMES DA SILVA / R WALTER VOSS,-46.382222823796816,-23.49224455279817
"R. TREVO DE SANTA MARIA , 684",FAVELEIRO/ AV DO IMPERADOR,-46.46281958261385,-23.514688240136305
"AV. NSA. SRA. DA PAZ , 0",AV RAIMUNDO PEREIRA DE MAGALHAES/ AV NELSON PALMA TRAVASSOS,-46.72196565284687,-23.441223202894
"TÚNEL PAPA JOÃO PAULO II , 0",VIADUTO DO CHÁ,-46.63705346590127,-23.54574380882925
"AV. REG. FEIJÓ , 374",AURELIANO LESSA/ R AGUA RASA,-46.575002836581405,-23.556420969935303
"AV. JACEGUAVA , 1066",TR JOAO VEIGA DA SILVA/ EST DO JACEGUAY,-46.73499728712901,-23.77142337907259
"R. ANTÔNIO MARCONDES , 425",AV NAZARE/ R BAMBORE,-46.60928943213651,-23.59796095978723
"R. FRANCISCO DA CUNHA MENEZES , 856",OITO (J. IPANEMA-JAR)/ R SEM NOME,-46.747331833692684,-23.440207127106376
"AV. MUTINGA , 2888",AV HORACIO ROMEU/ R ERVA DE SAO CRISTOVAO,-46.750756092005,-23.49025549948288
"R. DO BOSQUE , 138",BORACEIA/ VDTO ENGENHEIRO ORLANDO MURGEL,-46.650427485813395,-23.526178744965506
"R. WILLIAM SPEERS , 0",,-46.70368687945818,-23.51767267401452
"METRÔ LIBERDADE , 333",PC DA LIBERDADE/ AV RADIAL LESTE OESTE,-46.635905509286395,-23.55513882728932
"R. CAP. PUCCI , 62",PRF. COSME DEODATO TADEU/ VD DEP. ANTONIO SYLVIO CUNHA BUENO,-46.410558138463784,-23.543342527665054
"R. LUTÉCIA , 0",EMEI PROF. ALBERTO MESQUITA DE CAMARGO,-46.54213747365671,-23.557790048579587
"AV. PROFA. IDA KOLB , 0",EMB. JOAO CARLOS MUNIZ/ R STA PRISCA,-46.6638665120683,-23.509834686211377
"R. GUARAITÁ , 1407",UA MANGUEZAIS,-46.42028818172585,-23.50956141843077
"TERM. PIRITUBA , 0",AV DR. FELIPE PINEL/ TERMINAL PIRITUBA,-46.726191880447814,-23.48575850041538
"TERM. LAPA - PLAT. 2 , 0",VDTO COMENDADOR ELIAS NAGIB BLEIN/ R GUAICURUS,-46.69998486804359,-23.52029268301285
"AV. MAL. TITO , 5650",JACY VIEIRA/ R CANAL DE TOQUE TOQUE,-46.39102290201482,-23.49521951942214
"PÇA. SALIM FARAH MALUF , 52",CERQUEIRA CESAR/ AV MARIO LOPES LEAO,-46.70807976634657,-23.650144062792968
"AV. GEN. ATALIBA LEONEL , 2746",SETE DE NOVEMBRO/ R ADELINO BERTOLI,-46.60907290571197,-23.492097761538602
"R. CATIGUÁ , 0",TERMINAL METRO TATUAPE/ R HENRIQUE SERTORIO,-46.577669798761576,-23.54008593643837
"AV. CARLOS LIVIERO , 588",FRANCISCO TARANTO/ R PROFESSOR CELSO FERRAZ CAMARGO,-46.595278481076726,-23.64569807011128
"R. ALVARENGA PEIXOTO , 52",BARTHOLOMEU PAES,-46.71733196359645,-23.514353656423644
"R. ERNESTO BOTTONI , 1054",CREONTE/ R SEM NOME,-46.741393666201105,-23.413046942674576
"AV. RUBENS MONTANARO DE BORBA , 859",PÇA. DO CONDESTAVEL,-46.69175333197439,-23.713986137969588
"AV. INAJAR DE SOUZA , 5810",DEIA DE CAMPOS LEMOS/ R OSWALDO RIBEIRO JUNQUEIRA,-46.673064369919736,-23.46044643961716
"R. ABURÁ , 49",PROFESSOR SILVA D AZEVEDO/ PC SANTISSIMA TRINDADE,-46.661759373703354,-23.48598260062559
